x,y,u
0.65625,0.15625,6.212072096088978e-05
0.671875,0.15625,6.022476358105058e-05
0.6875,0.15625,5.817106951706846e-05
0.703125,0.15625,5.5975670026014e-05
0.71875,0.15625,5.3653750483967265e-05
0.734375,0.15625,5.1219412868066096e-05
0.75,0.15625,4.868550806619468e-05
0.765625,0.15625,4.6063529930270566e-05
0.78125,0.15625,4.336356181553622e-05
0.796875,0.15625,4.0594266143710346e-05
0.8125,0.15625,3.7762908004201886e-05
0.828125,0.15625,3.487540471259806e-05
0.84375,0.15625,3.193639437754766e-05
0.859375,0.15625,2.8949317736886772e-05
0.875,0.15625,2.5916508709859868e-05
0.890625,0.15625,2.2839290212061267e-05
0.90625,0.15625,1.971807276039388e-05
0.921875,0.15625,1.6552454245037208e-05
0.9375,0.15625,1.3341319965919992e-05
0.953125,0.15625,1.0082942632225796e-05
0.96875,0.15625,6.775082518385994e-06
0.984375,0.15625,3.4150883728873287e-06
1.0,0.15625,0.0
0.0,0.171875,0.0
0.015625,0.171875,2.2572613759969766e-06
0.03125,0.171875,4.5547375535650726e-06
0.046875,0.171875,6.894786607992943e-06
0.0625,0.171875,9.27968419508137e-06
0.078125,0.171875,1.1711539135077628e-05
0.09375,0.171875,1.4192201511050563e-05
0.109375,0.171875,1.6723162018471185e-05
0.125,0.171875,1.930544140172763e-05
0.140625,0.171875,2.193946899548685e-05
0.15625,0.171875,2.462494968180879e-05
0.171875,0.171875,2.736071901161612e-05
0.1875,0.171875,3.014458686110461e-05
0.203125,0.171875,3.29731708435754e-05
0.21875,0.171875,3.5841721819309305e-05
0.234375,0.171875,3.874394527965766e-05
0.25,0.171875,4.167182415120104e-05
0.265625,0.171875,4.461545066826088e-05
0.28125,0.171875,4.756287734737835e-05
0.296875,0.171875,5.0499999646386195e-05
0.3125,0.171875,5.341048538957214e-05
0.328125,0.171875,5.62757681576995e-05
0.34375,0.171875,5.907512311563059e-05
0.359375,0.171875,6.178584359925029e-05
0.375,0.171875,6.438353455380736e-05
0.390625,0.171875,6.684253398412316e-05
0.40625,0.171875,6.913646551293703e-05
0.421875,0.171875,7.123891392475495e-05
0.4375,0.171875,7.31242018127178e-05
0.453125,0.171875,7.476823055957882e-05
0.46875,0.171875,7.614933508299859e-05
0.484375,0.171875,7.724909179988076e-05
0.5,0.171875,7.805301580914756e-05
0.515625,0.171875,7.855108822416318e-05
0.53125,0.171875,7.873806819704503e-05
0.546875,0.171875,7.861356480372274e-05
0.5625,0.171875,7.818186821912656e-05
0.578125,0.171875,7.74515632596271e-05
0.59375,0.171875,7.643496745368344e-05
0.609375,0.171875,7.514744767204707e-05
0.625,0.171875,7.360667314842119e-05
0.640625,0.171875,7.183185927141465e-05
0.65625,0.171875,6.984304778120555e-05
0.671875,0.171875,6.766045734624447e-05
0.6875,0.171875,6.530392614987448e-05
0.703125,0.171875,6.279245677465357e-05
0.71875,0.171875,6.0143864363478514e-05
0.734375,0.171875,5.737452218284245e-05
0.75,0.171875,5.449919427674586e-05
0.765625,0.171875,5.153094255672567e-05
0.78125,0.171875,4.8481094969277585e-05
0.796875,0.171875,4.535926184239235e-05
0.8125,0.171875,4.21733887132001e-05
0.828125,0.171875,3.8929835536141664e-05
0.84375,0.171875,3.563347391249431e-05
0.859375,0.171875,3.2287795696210836e-05
0.875,0.171875,2.889502791379773e-05
0.890625,0.171875,2.545625033396435e-05
0.90625,0.171875,2.197151321804278e-05
0.921875,0.171875,1.8439953779524466e-05
0.9375,0.171875,1.4859910698409423e-05
0.953125,0.171875,1.1229036697510858e-05
0.96875,0.171875,7.544409718973661e-06
0.984375,0.171875,3.8026436641787953e-06
1.0,0.171875,0.0
0.0,0.1875,0.0
0.015625,0.1875,2.491881440621093e-06
0.03125,0.1875,5.02848204147358e-06
0.046875,0.1875,7.612752091318315e-06
0.0625,0.1875,1.0247568333161401e-05
0.078125,0.1875,1.2935643719080262e-05
0.09375,0.1875,1.5679428412347203e-05
0.109375,0.1875,1.84810003431475e-05
0.125,0.1875,2.1341943671014697e-05
0.140625,0.1875,2.4263213635482654e-05
0.15625,0.1875,2.724498652012975e-05
0.171875,0.1875,3.0286493857555742e-05
0.1875,0.1875,3.338584061740601e-05
0.203125,0.1875,3.653980800946427e-05
0.21875,0.1875,3.974364276937663e-05
0.234375,0.1875,4.299083644773734e-05
0.25,0.1875,4.627290035761094e-05
0.265625,0.1875,4.957914448968028e-05
0.28125,0.1875,5.2896471867111014e-05
0.296875,0.1875,5.62092033896618e-05
0.3125,0.1875,5.9498951989231524e-05
0.328125,0.1875,6.27445684970611e-05
0.34375,0.1875,6.592218440694018e-05
0.359375,0.1875,6.900537788602532e-05
0.375,0.1875,7.196548792507218e-05
0.390625,0.1875,7.477209635462097e-05
0.40625,0.1875,7.739368766516705e-05
0.421875,0.1875,7.979848174423933e-05
0.4375,0.1875,8.195541528867928e-05
0.453125,0.1875,8.383522556755879e-05
0.46875,0.1875,8.541156863837127e-05
0.484375,0.1875,8.666208742592508e-05
0.5,0.1875,8.75693378707859e-05
0.515625,0.1875,8.812148711714604e-05
0.53125,0.1875,8.831271733779494e-05
0.546875,0.1875,8.814329977212433e-05
0.5625,0.1875,8.761934028709776e-05
0.578125,0.1875,8.675223314148364e-05
0.59375,0.1875,8.555788715623071e-05
0.609375,0.1875,8.405580412696718e-05
0.625,0.1875,8.226809220812328e-05
0.640625,0.1875,8.021848908960219e-05
0.65625,0.1875,7.793145466907933e-05
0.671875,0.1875,7.543137457382725e-05
0.6875,0.1875,7.27418977012679e-05
0.703125,0.1875,6.988541524882985e-05
0.71875,0.1875,6.688267667218553e-05
0.734375,0.1875,6.3752529891189e-05
0.75,0.1875,6.051176847480202e-05
0.765625,0.1875,5.7175066777940715e-05
0.78125,0.1875,5.3754984283675284e-05
0.796875,0.1875,5.0262021992490444e-05
0.8125,0.1875,4.670471599941883e-05
0.828125,0.1875,4.3089755968291886e-05
0.84375,0.1875,3.942211875335553e-05
0.859375,0.1875,3.570520975416442e-05
0.875,0.1875,3.1941006630958035e-05
0.890625,0.1875,2.813020172673225e-05
0.90625,0.1875,2.4272340949508752e-05
0.921875,0.1875,2.0365957995904002e-05
0.9375,0.1875,1.6408703686678053e-05
0.953125,0.1875,1.239747088015194e-05
0.96875,0.1875,8.328515971273656e-06
0.984375,0.1875,4.197578408741118e-06
1.0,0.1875,0.0
0.0,0.203125,0.0
0.015625,0.203125,2.730518785499934e-06
0.03125,0.203125,5.510422577228304e-06
0.046875,0.203125,8.343353402751402e-06
0.0625,0.203125,1.1232894537180503e-05
0.078125,0.203125,1.4182475841518787e-05
0.09375,0.203125,1.719526902743886e-05
0.109375,0.203125,2.0274070655713962e-05
0.125,0.203125,2.3421170644561078e-05
0.140625,0.203125,2.6638204104755874e-05
0.15625,0.203125,2.992598446980427e-05
0.171875,0.203125,3.3284316204528675e-05
0.1875,0.203125,3.671178592271167e-05
0.203125,0.203125,4.0205531609694896e-05
0.21875,0.203125,4.3760990931710386e-05
0.234375,0.203125,4.7371631436147724e-05
0.25,0.203125,5.102866792585677e-05
0.265625,0.203125,5.472077553195174e-05
0.28125,0.203125,5.8433811075307246e-05
0.296875,0.203125,6.215056016889661e-05
0.3125,0.203125,6.585053298965949e-05
0.328125,0.203125,6.950983732564669e-05
0.34375,0.203125,7.310116265149888e-05
0.359375,0.203125,7.659391249098741e-05
0.375,0.203125,7.9954522689582e-05
0.390625,0.203125,8.314699866601578e-05
0.40625,0.203125,8.613369347924695e-05
0.421875,0.203125,8.887632941357311e-05
0.4375,0.203125,9.133723879104115e-05
0.453125,0.203125,9.34807669484281e-05
0.46875,0.203125,9.52747463935477e-05
0.484375,0.203125,9.66919230397003e-05
0.5,0.203125,9.771120107012145e-05
0.515625,0.203125,9.831857894953903e-05
0.53125,0.203125,9.850767768508508e-05
0.546875,0.203125,9.827980985472477e-05
0.5625,0.203125,9.764359468628975e-05
0.578125,0.203125,9.661417832951368e-05
0.59375,0.203125,9.52121585414974e-05
0.609375,0.203125,9.34623331315772e-05
0.625,0.203125,9.139239130588634e-05
0.640625,0.203125,8.903165078049513e-05
0.65625,0.203125,8.640991777007297e-05
0.671875,0.203125,8.355651829011333e-05
0.6875,0.203125,8.049952271489962e-05
0.703125,0.203125,7.726516422638107e-05
0.71875,0.203125,7.387743678279159e-05
0.734375,0.203125,7.03578492651455e-05
0.75,0.203125,6.672530848022129e-05
0.765625,0.203125,6.299610338066174e-05
0.78125,0.203125,5.918396492078914e-05
0.796875,0.203125,5.530017933257998e-05
0.8125,0.203125,5.135373648737781e-05
0.828125,0.203125,4.735149887575831e-05
0.84375,0.203125,4.3298380277396206e-05
0.859375,0.203125,3.919752625212126e-05
0.875,0.203125,3.505049111825212e-05
0.890625,0.203125,3.085740811677593e-05
0.90625,0.203125,2.6617151047499184e-05
0.921875,0.203125,2.232748687811623e-05
0.9375,0.203125,1.7985219743104946e-05
0.953125,0.203125,1.3586327434802586e-05
0.96875,0.203125,9.12609200325292e-06
0.984375,0.203125,4.599226473672707e-06
1.0,0.203125,0.0
0.0,0.21875,0.0
0.015625,0.21875,2.9726728122597088e-06
0.03125,0.21875,5.999555458855583e-06
0.046875,0.21875,9.085087761158628e-06
0.0625,0.21875,1.2233672492524993e-05
0.078125,0.21875,1.5449578171561396e-05
0.09375,0.21875,1.873683046350903e-05
0.109375,0.21875,2.209908943923068e-05
0.125,0.21875,2.553950980301704e-05
0.140625,0.21875,2.906058111264078e-05
0.15625,0.21875,3.26639450205843e-05
0.171875,0.21875,3.635018672472738e-05
0.1875,0.21875,4.01185982128507e-05
0.203125,0.21875,4.3966911627721024e-05
0.21875,0.21875,4.7891002308135426e-05
0.234375,0.21875,5.188456294674399e-05
0.25,0.21875,5.59387530437066e-05
0.265625,0.21875,6.004183163162829e-05
0.28125,0.21875,6.4178786283866e-05
0.296875,0.21875,6.833097779719128e-05
0.3125,0.21875,7.247582759431553e-05
0.328125,0.21875,7.658658346278835e-05
0.34375,0.21875,8.063220792893626e-05
0.359375,0.21875,8.457744094890653e-05
0.375,0.21875,8.838309256158459e-05
0.390625,0.21875,9.200661889555167e-05
0.40625,0.21875,9.54030233053165e-05
0.421875,0.21875,9.852610065960416e-05
0.4375,0.21875,0.00010133000572535179
0.453125,0.21875,0.00010377107809028517
0.46875,0.21875,0.0001058098024682666
0.484375,0.21875,0.00010741273552435355
0.5,0.21875,0.00010855420239159208
0.515625,0.21875,0.00010921757031005586
0.53125,0.21875,0.00010939594882707808
0.546875,0.21875,0.00010909224012955008
0.5625,0.21875,0.00010831855283225807
0.578125,0.21875,0.00010709507619601284
0.59375,0.21875,0.00010544857062209917
0.609375,0.21875,0.00010341065501456346
0.625,0.21875,0.00010101606358040938
0.640625,0.21875,9.830101292141535e-05
0.65625,0.21875,9.530177683516704e-05
0.671875,0.21875,9.205352185369025e-05
0.6875,0.21875,8.858941854641784e-05
0.703125,0.21875,8.494001553121555e-05
0.71875,0.21875,8.113284545319592e-05
0.734375,0.21875,7.719222349681458e-05
0.75,0.21875,7.313919705841827e-05
0.765625,0.21875,6.899160771624966e-05
0.78125,0.21875,6.476423162694136e-05
0.796875,0.21875,6.046897048357482e-05
0.8125,0.21875,5.611507121428396e-05
0.828125,0.21875,5.170935811318101e-05
0.84375,0.21875,4.7256465807005086e-05
0.859375,0.21875,4.2759065299304634e-05
0.875,0.21875,3.8218078344624054e-05
0.890625,0.21875,3.363287769329785e-05
0.90625,0.21875,2.9001472440228014e-05
0.921875,0.21875,2.4320678935040198e-05
0.9375,0.21875,1.9586278580544794e-05
0.953125,0.21875,1.4793164458508185e-05
0.96875,0.21875,9.93547915538005e-06
0.984375,0.21875,5.006746478166943e-06
1.0,0.21875,0.0
0.0,0.234375,0.0
0.015625,0.234375,3.217729138312954e-06
0.03125,0.234375,6.494645964644998e-06
0.046875,0.234375,9.836099103695292e-06
0.0625,0.234375,1.324742975663106e-05
0.078125,0.234375,1.6733874331149667e-05
0.09375,0.234375,2.0300454441475165e-05
0.109375,0.234375,2.3951850930483172e-05
0.125,0.234375,2.7692258288833594e-05
0.140625,0.234375,3.15252155841441e-05
0.15625,0.234375,3.545340980954968e-05
0.171875,0.234375,3.947844747979977e-05
0.1875,0.234375,4.360059043774082e-05
0.203125,0.234375,4.781845231579705e-05
0.21875,0.234375,5.212865310401564e-05
0.234375,0.234375,5.652543104127311e-05
0.25,0.234375,6.10002138599594e-05
0.265625,0.234375,6.554115561735879e-05
0.28125,0.234375,7.01326513014519e-05
0.296875,0.234375,7.475484942810699e-05
0.3125,0.234375,7.938319312362489e-05
0.328125,0.234375,8.398803255740998e-05
0.34375,0.234375,8.85343653221873e-05
0.359375,0.234375,9.298177483349788e-05
0.375,0.234375,9.72846472211887e-05
0.390625,0.234375,0.00010139275033954189
0.40625,0.234375,0.00010525224911123244
0.421875,0.234375,0.00010880720388228611
0.4375,0.234375,0.00011200154885525064
0.453125,0.234375,0.00011478147644811293
0.46875,0.234375,0.00011709806850855707
0.484375,0.234375,0.0001189099337325706
0.5,0.234375,0.00012018555658608491
0.515625,0.234375,0.00012090506064152335
0.53125,0.234375,0.00012106115139729334
0.546875,0.234375,0.00012065912232433963
0.5625,0.234375,0.0001197159535045036
0.578125,0.234375,0.00011825866498834682
0.59375,0.234375,0.00011632217403468715
0.609375,0.234375,0.00011394693288427674
0.625,0.234375,0.0001111765980128501
0.640625,0.234375,0.0001080559218476163
0.65625,0.234375,0.00010462898538872914
0.671875,0.234375,0.00010093782230291962
0.6875,0.234375,9.702143183114565e-05
0.703125,0.234375,9.291514250960885e-05
0.71875,0.234375,8.865026986242303e-05
0.734375,0.234375,8.425400520404977e-05
0.75,0.234375,7.974947527145636e-05
0.765625,0.234375,7.515591986158598e-05
0.78125,0.234375,7.048894416489757e-05
0.796875,0.234375,6.576081219595618e-05
0.8125,0.234375,6.098075655605411e-05
0.828125,0.234375,5.6155287226468155e-05
0.84375,0.234375,5.128848806432818e-05
0.859375,0.234375,4.6382294250859014e-05
0.875,0.234375,4.1436747321380825e-05
0.890625,0.234375,3.645022681741781e-05
0.90625,0.234375,3.141965926514002e-05
0.921875,0.234375,2.6340706295423635e-05
0.9375,0.234375,2.120793443945763e-05
0.953125,0.234375,1.601496958706322e-05
0.96875,0.234375,1.0754639380307074e-05
0.984375,0.234375,5.41910700586278e-06
1.0,0.234375,0.0
0.0,0.25,0.0
0.015625,0.25,3.4649519530115793e-06
0.03125,0.25,6.9942124860797935e-06
0.046875,0.25,1.0594152928840964e-05
0.0625,0.25,1.427117570817568e-05
0.078125,0.25,1.8031619741789108e-05
0.09375,0.25,2.1881652144047727e-05
0.109375,0.25,2.5827142289609178e-05
0.125,0.25,2.9873513832880558e-05
0.140625,0.25,3.402556979800393e-05
0.15625,0.25,3.8287285371794434e-05
0.171875,0.25,4.26615626119552e-05
0.1875,0.25,4.7149941020977936e-05
0.203125,0.25,5.1752257977184816e-05
0.21875,0.25,5.64662535688289e-05
0.234375,0.25,6.128711573995366e-05
0.25,0.25,6.620696422469124e-05
0.265625,0.25,7.121427602830292e-05
0.28125,0.25,7.629326181828135e-05
0.296875,0.25,8.14232121784337e-05
0.3125,0.25,8.657784584729251e-05
0.328125,0.25,9.172470911254916e-05
0.34375,0.25,9.682469610932271e-05
0.359375,0.25,0.00010183178232616519
0.375,0.25,0.00010669308477208954
0.390625,0.25,0.00011134937616665977
0.40625,0.25,0.00011573617870649196
0.421875,0.25,0.00011978553513645427
0.4375,0.25,0.00012342849147015412
0.453125,0.25,0.00012659822278583132
0.46875,0.25,0.00012923359909472056
0.484375,0.25,0.00013128284775234362
0.5,0.25,0.00013270686444958633
0.515625,0.25,0.0001334817037673852
0.53125,0.25,0.00013359987242817704
0.546875,0.25,0.0001330702434447478
0.5625,0.25,0.0001319166526076304
0.578125,0.25,0.00013017545449343245
0.59375,0.25,0.00012789244403685254
0.609375,0.25,0.0001251195725632881
0.625,0.25,0.00012191182342349958
0.640625,0.25,0.00011832450115689412
0.65625,0.25,0.000114411068241904
0.671875,0.25,0.0001102215616293654
0.6875,0.25,0.00010580154943493688
0.703125,0.25,0.00010119154706925212
0.71875,0.25,9.642679602359196e-05
0.734375,0.25,9.153730969412874e-05
0.75,0.25,8.654810172601592e-05
0.765625,0.25,8.147952778933121e-05
0.78125,0.25,7.634768775725953e-05
0.796875,0.25,7.116484984451462e-05
0.8125,0.25,6.593987044155192e-05
0.828125,0.25,6.0678592942939916e-05
0.84375,0.25,5.5384216016758704e-05
0.859375,0.25,5.005762687734105e-05
0.875,0.25,4.469769863193644e-05
0.890625,0.25,3.9301553070639175e-05
0.90625,0.25,3.386479169588758e-05
0.921875,0.25,2.8381698612910724e-05
0.9375,0.25,2.284541933234376e-05
0.953125,0.25,1.7248119724141108e-05
0.96875,0.25,1.1581129418883963e-05
0.984375,0.25,5.835073957603584e-06
1.0,0.25,0.0
0.0,0.265625,0.0
0.015625,0.265625,3.7134781512220494e-06
0.03125,0.265625,7.496514218597204e-06
0.046875,0.265625,1.1356616446042969e-05
0.0625,0.265625,1.5301372470319763e-05
0.078125,0.265625,1.9338360957607005e-05
0.09375,0.265625,2.3475048797794684e-05
0.109375,0.265625,2.7718669328670737e-05
0.125,0.265625,3.207607641815145e-05
0.140625,0.265625,3.65535684840595e-05
0.15625,0.265625,4.115667570100511e-05
0.171875,0.265625,4.588990278014373e-05
0.1875,0.265625,5.075641889535114e-05
0.203125,0.265625,5.575768571131632e-05
0.21875,0.265625,6.089301427118532e-05
0.234375,0.265625,6.615904206631533e-05
0.25,0.265625,7.154912343674848e-05
0.265625,0.265625,7.705263023175003e-05
0.28125,0.265625,8.265416631125647e-05
0.296875,0.265625,8.833271012015352e-05
0.3125,0.265625,9.406071546948203e-05
0.328125,0.265625,9.980322294936546e-05
0.34375,0.265625,0.00010551706362815282
0.359375,0.265625,0.0001111502720224485
0.375,0.265625,0.00011664186335097273
0.390625,0.265625,0.00012192216341711937
0.40625,0.265625,0.00012691389549764252
0.421875,0.265625,0.0001315342095520983
0.4375,0.265625,0.00013569776480558906
0.453125,0.265625,0.0001393208324280044
0.46875,0.265625,0.0001423261736408099
0.484375,0.265625,0.0001446482051454157
0.5,0.265625,0.0001462377610220464
0.515625,0.265625,0.0001470656919238142
0.53125,0.265625,0.00014712467791694827
0.546875,0.265625,0.00014642896154400361
0.5625,0.265625,0.00014501212761173813
0.578125,0.265625,0.00014292341582770204
0.59375,0.265625,0.00014022324161002002
0.609375,0.265625,0.00013697859713449092
0.625,0.265625,0.00013325886119967725
0.640625,0.265625,0.0001291323430722413
0.65625,0.265625,0.0001246636902673021
0.671875,0.265625,0.00011991214177777013
0.6875,0.265625,0.00011493051721796618
0.703125,0.265625,0.00010976479156511967
0.71875,0.265625,0.00010445410021750141
0.734375,0.265625,9.903103521743228e-05
0.75,0.265625,9.352211909774611e-05
0.765625,0.265625,8.794837020634996e-05
0.78125,0.265625,8.232589824787687e-05
0.796875,0.265625,7.666648929019401e-05
0.8125,0.265625,7.097815525703581e-05
0.828125,0.265625,6.526563440072452e-05
0.84375,0.265625,5.9530837181180446e-05
0.859375,0.265625,5.377323718402356e-05
0.875,0.265625,4.799020992549037e-05
0.890625,0.265625,4.2177324216806864e-05
0.90625,0.265625,3.6328591659336326e-05
0.921875,0.265625,3.0436680156076047e-05
0.9375,0.265625,2.4493097298169905e-05
0.953125,0.265625,1.848834928530179e-05
0.96875,0.265625,1.2412080779878897e-05
0.984375,0.265625,6.253200852459178e-06
1.0,0.265625,0.0
0.0,0.28125,0.0
0.015625,0.28125,3.962313774573205e-06
0.03125,0.28125,7.999543502562967e-06
0.046875,0.28125,1.21204457421592e-05
0.0625,0.28125,1.633391521574252e-05
0.078125,0.28125,2.064890669320305e-05
0.09375,0.28125,2.507434212295377e-05
0.109375,0.28125,2.961899799829229e-05
0.125,0.28125,3.4291367090206784e-05
0.140625,0.28125,3.9099487631206904e-05
0.15625,0.28125,4.405073179839363e-05
0.171875,0.28125,4.9151543937815516e-05
0.1875,0.28125,5.440711745187807e-05
0.203125,0.28125,5.9820997752411995e-05
0.21875,0.28125,6.53945973739431e-05
0.234375,0.28125,7.112660859924309e-05
0.25,0.28125,7.701229933816211e-05
0.265625,0.28125,8.304268038114945e-05
0.28125,0.28125,8.920353776589103e-05
0.296875,0.28125,9.547433455340329e-05
0.3125,0.28125,0.00010182700397676546
0.328125,0.28125,0.00010822468317011099
0.34375,0.28125,0.00011462047578529247
0.359375,0.28125,0.00012095638380075428
0.375,0.28125,0.00012716261168615342
0.390625,0.28125,0.00013315751194741836
0.40625,0.28125,0.00013884849296874851
0.421875,0.28125,0.00014413421947788798
0.4375,0.28125,0.00014890836430646206
0.453125,0.28125,0.00015306497877854924
0.46875,0.28125,0.0001565052221173008
0.484375,0.28125,0.0001591447676202203
0.5,0.28125,0.00016092080673899174
0.515625,0.28125,0.0001617973887739685
0.53125,0.28125,0.00016176802735642516
0.546875,0.28125,0.00016085508266177446
0.5625,0.28125,0.00015910618100443372
0.578125,0.28125,0.00015658854937299467
0.59375,0.28125,0.00015338241226052384
0.609375,0.28125,0.0001495745123275347
0.625,0.28125,0.00014525250842618409
0.640625,0.28125,0.00014050063738062286
0.65625,0.28125,0.0001353967150653208
0.671875,0.28125,0.00013001034631235754
0.6875,0.28125,0.00012440211052920362
0.703125,0.28125,0.00011862346476815824
0.71875,0.28125,0.00011271712774690225
0.734375,0.28125,0.00010671775178025108
0.75,0.28125,0.00010065273794486857
0.765625,0.28125,9.454309380422572e-05
0.78125,0.28125,8.840426878631948e-05
0.796875,0.28125,8.224692917883253e-05
0.8125,0.28125,7.607765365618004e-05
0.828125,0.28125,6.989954285232441e-05
0.84375,0.28125,6.371274435456037e-05
0.859375,0.28125,5.7514899012775694e-05
0.875,0.28125,5.1301516736375134e-05
0.890625,0.28125,4.50662908015963e-05
0.90625,0.28125,3.8801359690258376e-05
0.921875,0.28125,3.249752501724484e-05
0.9375,0.28125,2.6144433433831448e-05
0.953125,0.28125,1.9730729679209513e-05
0.96875,0.28125,1.324418729241463e-05
0.984375,0.28125,6.671822950407784e-06
1.0,0.28125,0.0
0.0,0.296875,0.0
0.015625,0.296875,4.2103333096315865e-06
0.03125,0.296875,8.501023952593202e-06
0.046875,0.296875,1.2882181763642708e-05
0.0625,0.296875,1.7364124419616552e-05
0.078125,0.296875,2.195731402272144e-05
0.09375,0.296875,2.6672279218850855e-05
0.109375,0.296875,3.151951751000971e-05
0.125,0.296875,3.6509371351817446e-05
0.140625,0.296875,4.165187027104362e-05
0.15625,0.296875,4.6956529560631724e-05
0.171875,0.296875,5.24320940871285e-05
0.1875,0.296875,5.8086213379585586e-05
0.203125,0.296875,6.392503151255267e-05
0.21875,0.296875,6.995267249390691e-05
0.234375,0.296875,7.61705992231429e-05
0.25,0.296875,8.257682215292255e-05
0.265625,0.296875,8.91649335117206e-05
0.28125,0.296875,9.59229458445802e-05
0.296875,0.296875,0.00010283192200257632
0.3125,0.296875,0.00010986440084341306
0.328125,0.296875,0.00011698265313400069
0.34375,0.296875,0.0001241368505724716
0.359375,0.296875,0.00013126330227513323
0.375,0.296875,0.000138283009572143
0.390625,0.296875,0.0001451009063675185
0.40625,0.296875,0.00015160626942510233
0.421875,0.296875,0.00015767485947699338
0.4375,0.296875,0.00016317332213454025
0.453125,0.296875,0.00016796615136710355
0.46875,0.296875,0.00017192502975222194
0.484375,0.296875,0.00017493962904380187
0.5,0.296875,0.00017692817224405013
0.515625,0.296875,0.00017784559782553912
0.53125,0.296875,0.00017768742042254348
0.546875,0.296875,0.0001764884311272886
0.5625,0.296875,0.0001743167891120334
0.578125,0.296875,0.00017126514105103346
0.59375,0.296875,0.0001674407600041387
0.609375,0.296875,0.00016295638508952612
0.625,0.296875,0.00015792279968173406
0.640625,0.296875,0.00015244353454757023
0.65625,0.296875,0.0001466116053753242
0.671875,0.296875,0.0001405079324167136
0.6875,0.296875,0.0001342010030454545
0.703125,0.296875,0.00012774736087776018
0.71875,0.296875,0.00012119258027198658
0.734375,0.296875,0.00011457247370167425
0.75,0.296875,0.00010791436054783048
0.765625,0.296875,0.00010123829071984948
0.78125,0.296875,9.455816396145483e-05
0.796875,0.296875,8.788271798052942e-05
0.8125,0.296875,8.121637904504843e-05
0.828125,0.296875,7.455998072271902e-05
0.84375,0.296875,6.791136275308525e-05
0.859375,0.296875,6.126586469655808e-05
0.875,0.296875,5.461672946698328e-05
0.890625,0.296875,4.795543110473187e-05
0.90625,0.296875,4.127193981604149e-05
0.921875,0.296875,3.45549357779774e-05
0.9375,0.296875,2.7791981712042986e-05
0.953125,0.296875,2.0969662885816725e-05
0.96875,0.296875,1.4073702071664325e-05
0.984375,0.296875,7.089056100052889e-06
1.0,0.296875,0.0
0.0,0.3125,0.0
0.015625,0.3125,4.456282381185489e-06
0.03125,0.3125,8.99841549800994e-06
0.046875,0.3125,1.3637956908881267e-05
0.0625,0.3125,1.8386752658728596e-05
0.078125,0.3125,2.325689333537266e-05
0.09375,0.3125,2.8260656698157374e-05
0.109375,0.3125,3.3410431440501625e-05
0.125,0.3125,3.8718615393258085e-05
0.140625,0.3125,4.419747983046247e-05
0.15625,0.3125,4.985898942630573e-05
0.171875,0.3125,5.571456474836477e-05
0.1875,0.3125,6.17747708781563e-05
0.203125,0.3125,6.804891177352377e-05
0.21875,0.3125,7.454450534347863e-05
0.234375,0.3125,8.126660904919049e-05
0.25,0.3125,8.821696058698274e-05
0.265625,0.3125,9.539289370937617e-05
0.28125,0.3125,0.00010278598708976417
0.296875,0.3125,0.00011038040706271278
0.3125,0.3125,0.00011815091745460812
0.328125,0.3125,0.0001260605581342334
0.34375,0.3125,0.00013405804745027916
0.359375,0.3125,0.00014207505350052874
0.375,0.3125,0.00015002361594731078
0.390625,0.3125,0.00015779418820076902
0.40625,0.3125,0.0001652549954201223
0.421875,0.3125,0.00017225361664344375
0.4375,0.3125,0.00017862179213299904
0.453125,0.3125,0.00018418425898395608
0.46875,0.3125,0.00018877173730409816
0.484375,0.3125,0.00019223694613062535
0.5,0.3125,0.00019447097499211585
0.515625,0.3125,0.00019541620731337384
0.53125,0.3125,0.00019507224263167443
0.546875,0.3125,0.0001934932481634179
0.5625,0.3125,0.00019077794032608167
0.578125,0.3125,0.00018705536006076353
0.59375,0.3125,0.00018246997037685847
0.609375,0.3125,0.00017716872000896714
0.625,0.3125,0.00017129139846599914
0.640625,0.3125,0.00016496448312222671
0.65625,0.3125,0.00015829799400240787
0.671875,0.3125,0.00015138459714440018
0.6875,0.3125,0.00014430019468164083
0.703125,0.3125,0.00013710537113143832
0.71875,0.3125,0.00012984723505568893
0.734375,0.3125,0.0001225613516933816
0.75,0.3125,0.00011527358519814011
0.765625,0.3125,0.00010800175634087201
0.78125,0.3125,0.00010075707842876919
0.796875,0.3125,9.354536838568356e-05
0.8125,0.3125,8.636804852554713e-05
0.828125,0.3125,7.922296311843352e-05
0.84375,0.3125,7.210503640148872e-05
0.859375,0.3125,6.500679790429859e-05
0.875,0.3125,5.791879853648828e-05
0.890625,0.3125,5.0829937841323885e-05
0.90625,0.3125,4.37277197257719e-05
0.921875,0.3125,3.659845113123822e-05
0.9375,0.3125,2.942739564219304e-05
0.953125,0.3125,2.219889198228331e-05
0.96875,0.3125,1.4896445712448147e-05
0.984375,0.3125,7.5028011959781195e-06
1.0,0.3125,0.0
0.0,0.328125,0.0
0.015625,0.328125,4.69878432976994e-06
0.03125,0.328125,9.488927363818857e-06
0.046875,0.328125,1.4383513898988594e-05
0.0625,0.328125,1.9396008417416075e-05
0.078125,0.328125,2.45402355191148e-05
0.09375,0.328125,2.9830348849975817e-05
0.109375,0.328125,3.52807832975388e-05
0.125,0.328125,4.090618384039979e-05
0.140625,0.328125,4.672130256511735e-05
